iter	SMAPE	RMSE
1931	21.1964506	32687.67375
1932	21.19524744	32682.00826
1933	21.19360285	32673.38072
1934	21.18999041	32663.94689
1935	21.18785186	32656.61146
1936	21.18150536	32646.55257
1937	21.17875401	32641.36707
1938	21.17688424	32632.9818
1939	21.17398871	32625.62398
1940	21.1698118	32620.5695
1941	21.16739583	32615.82763
1942	21.16422264	32610.00398
1943	21.16247055	32604.01713
1944	21.15730595	32598.6533
1945	21.15050164	32589.69269
1946	21.14841448	32584.08732
1947	21.14586526	32579.79847
1948	21.1423034	32574.34162
1949	21.13915849	32563.72296
1950	21.13642068	32557.9173
1951	21.13450176	32551.60385
1952	21.13020036	32545.3966
1953	21.12821939	32538.59285
1954	21.12518481	32530.54389
1955	21.12138047	32522.62603
1956	21.11974864	32518.30918
1957	21.11641714	32512.24489
1958	21.11344135	32507.23036
1959	21.11289623	32502.73715
1960	21.10676199	32495.89187
1961	21.10458308	32490.75957
1962	21.10093917	32484.51836
1963	21.0985125	32477.46797
1964	21.09788591	32471.61977
1965	21.09524786	32463.37739
1966	21.09241796	32458.02022
1967	21.09030512	32449.9181
1968	21.0882753	32444.97869
1969	21.08612031	32439.00575
1970	21.08354013	32428.57107
1971	21.08060925	32420.49319
1972	21.07626743	32412.57581
1973	21.07402625	32404.33369
1974	21.07227249	32398.61155
1975	21.07010294	32391.54419
1976	21.06883959	32387.65544
1977	21.06515942	32380.74651
1978	21.06204784	32375.04683
1979	21.05854942	32369.1989
1980	21.05660818	32359.49395
1981	21.05268542	32356.03726
1982	21.04907826	32348.55612
1983	21.0465285	32342.29762
1984	21.04479979	32333.39166
1985	21.04120174	32326.50518
1986	21.0392656	32318.25873
1987	21.03826444	32312.9121
1988	21.03367686	32304.17075
1989	21.03110189	32298.78752
1990	21.0287517	32290.90716
1991	21.02581847	32285.66035
1992	21.02172255	32278.84391
1993	21.0187984	32272.49277
1994	21.01176734	32263.66954
1995	21.0063523	32258.66106
1996	21.00173894	32251.9908
1997	20.99916501	32244.22947
1998	20.99636037	32235.37055
1999	20.99527554	32230.31327
2000	20.98957408	32221.59382
2001	20.98595374	32215.61297
2002	20.97987566	32207.01548
2003	20.97731253	32199.65498
2004	20.97506883	32193.00756
2005	20.97227215	32184.21374
2006	20.97044404	32179.48687
2007	20.96945182	32175.78456
2008	20.96681005	32169.12651
2009	20.96522122	32164.03866
2010	20.96270951	32159.3629
2011	20.95944757	32151.13669
2012	20.95704823	32146.92963
2013	20.95442105	32142.63404
2014	20.95250883	32137.94905
2015	20.95179742	32134.03163
2016	20.94816055	32127.51187
2017	20.94739042	32122.88391
2018	20.94379838	32116.12493
2019	20.93908167	32106.89981
2020	20.93608019	32101.25203
2021	20.93054079	32092.75611
2022	20.92739087	32083.56781
2023	20.92643816	32080.40877
2024	20.92307886	32073.1268
2025	20.92004367	32067.33295
2026	20.91656442	32059.43058
2027	20.91471717	32052.50698
2028	20.91250509	32046.52318
2029	20.91146004	32044.43194
2030	20.90806721	32036.31782
2031	20.90611765	32029.37436
2032	20.90411138	32021.6192
2033	20.90195953	32013.84436
2034	20.89707951	32007.77047
2035	20.89276336	32002.72918
2036	20.89013429	31996.93566
2037	20.88594042	31990.84648
2038	20.884203	31984.82125
2039	20.88252899	31978.73394
2040	20.87825486	31971.83325
2041	20.87531072	31966.31131
2042	20.87154524	31959.81701
2043	20.87063895	31957.14582
2044	20.8678836	31950.23747
2045	20.86355967	31941.17958
2046	20.86133944	31932.94542
2047	20.85772747	31924.82917
2048	20.85602843	31917.66765
2049	20.85346292	31907.82735
2050	20.84987692	31900.13877
2051	20.84416216	31892.32914
2052	20.84093742	31887.45617
2053	20.83866597	31881.48783
2054	20.83650599	31878.20185
2055	20.83240583	31871.28634
2056	20.83109194	31868.44156
2057	20.82725157	31861.41814
2058	20.82337099	31854.30127
2059	20.82043345	31848.22216
2060	20.81765104	31839.56793
2061	20.81633938	31836.82563
2062	20.81270485	31829.7374
2063	20.81009523	31820.80073
2064	20.80886713	31815.87259
2065	20.80666146	31807.0411
2066	20.80075118	31802.79112
2067	20.79825259	31795.32221
2068	20.79421054	31789.11718
2069	20.79330523	31783.31502
2070	20.78463051	31775.321
2071	20.7847142	31771.68726
2072	20.78281077	31765.15291
2073	20.78068139	31760.09341
2074	20.77906249	31752.97955
2075	20.7746632	31743.65109
2076	20.77216312	31736.12103
2077	20.76677958	31727.76444
2078	20.76361096	31720.53246
2079	20.76189641	31715.36241
2080	20.75637163	31706.79671
2081	20.7515936	31698.47386
2082	20.74528068	31689.98008
2083	20.74114807	31682.44991
2084	20.73789342	31672.64294
2085	20.73539806	31666.52099
2086	20.73557339	31663.33675
2087	20.73252251	31657.84472
2088	20.73100349	31654.2071
2089	20.72629032	31646.16526
2090	20.72370436	31637.75946
2091	20.72254701	31633.26114
2092	20.72131024	31628.04795
2093	20.71790707	31622.02986
2094	20.71581134	31615.44455
2095	20.71447678	31611.46418
2096	20.71287677	31607.17465
2097	20.71225109	31601.25956
2098	20.70964636	31596.27787
2099	20.70749111	31587.76484
2100	20.70503605	31582.51197
2101	20.70336326	31576.97748
2102	20.70129047	31569.06284
2103	20.69545448	31562.16802
2104	20.69351391	31555.38618
2105	20.6892609	31549.65307
2106	20.6868058	31543.77677
2107	20.68133152	31534.90138
2108	20.67902743	31530.25789
2109	20.67643648	31523.07896
2110	20.67555547	31518.86484
2111	20.67327642	31512.91839
2112	20.66970485	31506.16207
2113	20.66659025	31498.58681
2114	20.66406678	31492.59314
2115	20.66190098	31487.64735
2116	20.66080555	31481.13112
2117	20.65721397	31472.4636
2118	20.6507849	31463.65938
2119	20.64844829	31454.84068
2120	20.64671463	31448.5215
2121	20.64316492	31440.43193
2122	20.63982841	31434.67367
2123	20.63401467	31429.93645
2124	20.6298993	31419.63525
2125	20.6258619	31411.04973
2126	20.62285282	31406.07239
2127	20.62017269	31397.34487
2128	20.61725472	31390.07445
2129	20.61367308	31382.74632
2130	20.60825825	31374.91631
2131	20.60528113	31367.56023
2132	20.60122806	31361.2725
2133	20.59934588	31349.74316
2134	20.59797292	31342.62491
2135	20.59513511	31337.14433
2136	20.59196974	31329.13438
2137	20.58908325	31323.23172
2138	20.58483252	31315.70238
2139	20.58169843	31309.40347
2140	20.57976212	31303.08081
2141	20.57447978	31297.72805
2142	20.57198084	31290.93028
2143	20.56933232	31284.62828
2144	20.56632693	31278.32118
2145	20.56432796	31271.44974
2146	20.55840275	31266.48097
2147	20.55631443	31261.84848
2148	20.55363743	31258.14666
2149	20.55284571	31253.42055
2150	20.55266416	31248.83409
2151	20.54618399	31244.36532
2152	20.54440409	31237.72181
2153	20.54216335	31230.9295
2154	20.53953876	31223.61091
2155	20.53682458	31218.2573
2156	20.53353233	31210.27949
2157	20.52839069	31201.86089
2158	20.52605514	31195.18985
2159	20.52272484	31190.63239
2160	20.51998132	31182.71688
2161	20.51952715	31180.36596
2162	20.51715129	31174.76755
2163	20.51217136	31169.60518
2164	20.50913222	31164.1824
2165	20.5063541	31158.74364
2166	20.50275969	31152.7634
2167	20.50001979	31146.9456
2168	20.49761595	31140.5691
2169	20.49462647	31135.27172
2170	20.49326978	31129.21024
2171	20.49236814	31126.1326
2172	20.49115444	31122.59225
2173	20.48771725	31116.89569
2174	20.48566985	31109.89265
2175	20.48240951	31100.64339
2176	20.48013791	31094.31342
2177	20.47852209	31090.5362
2178	20.47686056	31085.17877
2179	20.47380695	31075.53294
2180	20.47248652	31069.51561
2181	20.46945926	31061.11545
2182	20.46689684	31054.5991
2183	20.46616149	31047.96524
2184	20.4629678	31041.77109
2185	20.46032686	31036.69276
2186	20.45833793	31030.79129
2187	20.45760619	31027.50403
2188	20.45504581	31020.04153
2189	20.45277633	31014.32243
2190	20.44900902	31010.23045
2191	20.44875188	31005.94919
2192	20.44670548	31001.71512
2193	20.44332262	30994.1212
2194	20.44042952	30988.74513
2195	20.43627047	30982.17041
2196	20.43206357	30975.38394
2197	20.43077105	30970.84879
2198	20.42695852	30963.12561
2199	20.4242449	30959.83907
2200	20.42199844	30953.70049
2201	20.4201698	30946.11626
2202	20.41520856	30937.63491
2203	20.41361398	30934.40005
2204	20.4123187	30928.97489
2205	20.41067451	30922.81948
2206	20.40950266	30918.04293
2207	20.40640604	30909.50624
2208	20.40079469	30902.39828
2209	20.39854591	30894.91875
2210	20.39678881	30888.85118
2211	20.39550023	30883.41743
2212	20.39427235	30878.17544
2213	20.39312644	30873.13805
2214	20.39134892	30866.84177
2215	20.38649729	30862.27881
2216	20.38329107	30855.29477
2217	20.38131494	30848.05084
2218	20.37867751	30843.47208
2219	20.37620961	30837.21656
2220	20.37355862	30831.86299
2221	20.37082751	30827.60493
2222	20.36721737	30820.91246
2223	20.36619014	30815.88553
2224	20.36338904	30808.82652
2225	20.36184763	30801.51427
2226	20.35996473	30797.84034
2227	20.35820975	30791.61351
2228	20.35699779	30788.88082
2229	20.35568371	30781.85212
2230	20.35146178	30774.21508
2231	20.349616	30769.05831
2232	20.34642428	30761.39683
2233	20.34184575	30755.84438
2234	20.3370523	30749.37553
2235	20.33337497	30741.18028
2236	20.3289929	30734.43179
2237	20.32549293	30730.53271
2238	20.32365036	30723.58773
2239	20.32304045	30716.46883
2240	20.31923467	30709.44587
2241	20.31791441	30703.67403
2242	20.31413315	30696.35735
2243	20.30889304	30689.35019
2244	20.30856508	30687.54632
2245	20.30761609	30680.99799
2246	20.30401138	30675.82403
2247	20.30067387	30670.15332
2248	20.29727196	30661.93064
2249	20.29679862	30657.99847
2250	20.29463088	30652.70121
2251	20.28879822	30644.29666
2252	20.2869434	30637.53079
2253	20.28403713	30632.67968
2254	20.28084053	30625.29445
2255	20.27684441	30615.16528
2256	20.27224349	30606.60083
2257	20.27034952	30603.33991
2258	20.26617266	30598.1145
2259	20.26353762	30592.26164
2260	20.26176889	30587.72224
2261	20.25750544	30579.33097
2262	20.25512101	30572.43421
2263	20.2552512	30569.50189
2264	20.25188293	30562.92258
2265	20.24767121	30557.20727
2266	20.24376988	30551.3581
2267	20.241533	30544.84097
2268	20.23945175	30536.20945
2269	20.23911423	30532.33023
2270	20.23856619	30529.45619
2271	20.23763106	30528.01019
2272	20.23406241	30520.83805
2273	20.23239145	30515.59858
2274	20.22844035	30507.86427
2275	20.2267684	30504.93698
2276	20.22332579	30499.67457
2277	20.22217315	30497.34052
2278	20.21784334	30491.10406
2279	20.21557263	30486.1641
2280	20.21116113	30477.03873
2281	20.21005716	30470.08778
2282	20.20620474	30461.14511
2283	20.20382027	30451.76799
2284	20.20097447	30444.36285
2285	20.19880164	30439.07048
2286	20.19682803	30433.6847
2287	20.19673403	30429.91558
2288	20.19385087	30424.82058
2289	20.19053051	30419.1485
2290	20.1880658	30413.54876
2291	20.18435938	30405.92317
2292	20.18294487	30402.69738
2293	20.17949309	30395.80255
2294	20.17798296	30389.06023
2295	20.1755175	30384.7793
2296	20.17128371	30376.15428
2297	20.16938903	30369.2374
2298	20.1670093	30364.08984
2299	20.16327722	30359.23068
2300	20.1592842	30352.39014
2301	20.15496121	30346.81154
2302	20.15356036	30343.43337
2303	20.14989813	30337.48428
2304	20.14707297	30332.92696
2305	20.14363502	30325.59535
2306	20.14196026	30320.35401
2307	20.13829502	30314.57144
2308	20.13522851	30307.47393
2309	20.13404191	30304.55101
2310	20.12999335	30296.38925
2311	20.1268074	30291.43495
2312	20.12451599	30284.7987
2313	20.12324899	30280.13867
2314	20.12100002	30273.15048
2315	20.116332	30267.09183
2316	20.11377719	30261.96627
2317	20.11004493	30253.10359
2318	20.10759045	30249.08104
2319	20.10543078	30242.44729
2320	20.10491254	30238.48105
2321	20.10025894	30230.63504
2322	20.09851078	30224.69512
2323	20.0920204	30217.15385
2324	20.08879449	30210.59097
2325	20.0829248	30201.94854
2326	20.08069415	30194.90968
2327	20.0792824	30190.8872
2328	20.07740482	30185.59175
2329	20.07691114	30182.84649
2330	20.0737688	30177.76701
2331	20.07256512	30170.17159
2332	20.06919777	30166.20314
2333	20.06661558	30158.68333
2334	20.06500006	30154.07262
2335	20.06130534	30145.66371
2336	20.05966479	30141.42579
2337	20.05605893	30132.00601
2338	20.05330582	30126.02121
2339	20.0525593	30122.84881
2340	20.05078301	30116.55823
2341	20.04750343	30109.71112
2342	20.04473565	30104.82415
2343	20.04307867	30101.58282
2344	20.04080538	30096.24746
2345	20.03742285	30088.88831
2346	20.03233259	30080.53154
2347	20.02787415	30076.01546
2348	20.02420245	30068.42565
2349	20.01881031	30060.47338
2350	20.01603282	30052.82484
2351	20.01489029	30048.88659
2352	20.01169234	30042.31786
2353	20.00353581	30035.86689
2354	20.00263035	30028.62312
2355	20.00130678	30024.36139
2356	19.9978679	30015.45063
2357	19.99291718	30008.17694
2358	19.99108424	30000.19352
2359	19.98703433	29992.62768
2360	19.98433748	29986.50681
2361	19.98350662	29983.25559
2362	19.97928963	29977.43557
2363	19.97839591	29976.09554
2364	19.97617747	29970.91765
2365	19.97298789	29966.61255
2366	19.9716348	29962.912
2367	19.9694729	29958.0639
2368	19.96624129	29953.5981
2369	19.96495346	29949.26566
2370	19.96415619	29946.06304
2371	19.96069077	29939.84246
2372	19.95781236	29933.81811
2373	19.95660171	29931.51829
2374	19.9554002	29928.89323
2375	19.95143434	29923.10991
2376	19.95059442	29920.80069
2377	19.94977497	29915.32026
2378	19.94632628	29909.06871
2379	19.94306292	29900.175
2380	19.94228306	29897.02508
2381	19.94012113	29892.28599
2382	19.93398298	29881.43334
2383	19.93071235	29876.07327
2384	19.92834816	29870.12305
2385	19.92683238	29866.1276
2386	19.92339117	29860.40054
2387	19.91523727	29854.61252
2388	19.91342894	29849.33221
2389	19.90873354	29842.92573
2390	19.90531035	29836.07904
2391	19.90371287	29830.21562
2392	19.90099277	29822.52939
2393	19.89706809	29815.33699
2394	19.89435972	29808.2467
2395	19.89040252	29802.02599
2396	19.88670499	29794.56757
2397	19.88602821	29791.69647
2398	19.88219371	29784.6187
2399	19.87885939	29777.53988
2400	19.87588964	29770.87292
2401	19.87384097	29766.13599
2402	19.87306532	29762.23045
2403	19.86941351	29756.28826
2404	19.86700557	29751.34779
2405	19.86502311	29745.95205
2406	19.86339379	29740.45761
2407	19.86237676	29737.45276
2408	19.85966058	29733.40783
2409	19.85490376	29727.47205
2410	19.85175248	29722.43139
2411	19.84899608	29715.39218
2412	19.84521788	29709.38358
2413	19.84449607	29708.13892
2414	19.84230873	29702.93048
2415	19.83944169	29696.25207
2416	19.83738886	29691.04131
2417	19.83438526	29683.58994
2418	19.82937261	29675.63638
2419	19.82553416	29669.9223
2420	19.82226254	29661.9037
2421	19.82112181	29659.18939
2422	19.81928583	29653.97839
2423	19.8188895	29652.88576
2424	19.81714121	29647.03701
2425	19.81397774	29642.45806
2426	19.81120981	29635.78549
2427	19.80649958	29628.73242
2428	19.80348669	29623.13711
2429	19.80162875	29616.67468
2430	19.79897521	29611.34464
2431	19.79524172	29604.89724
2432	19.79309931	29598.86038
2433	19.78735898	29591.7807
2434	19.78321029	29584.59608
2435	19.78150846	29580.88904
2436	19.7800119	29575.39557
2437	19.77687893	29570.83318
2438	19.7738539	29565.20974
2439	19.77069392	29558.56371
2440	19.76962421	29555.44802
2441	19.76733256	29546.6913
2442	19.76651151	29544.17259
2443	19.76250426	29538.19155
2444	19.75780922	29531.36771
2445	19.75492748	29523.12256
2446	19.75388894	29519.84999
2447	19.75026334	29513.74325
2448	19.74732452	29506.79803
2449	19.74519712	29502.6684
2450	19.74236273	29495.88079
2451	19.73915164	29490.73898
2452	19.73482296	29482.83623
2453	19.7321417	29478.75684
2454	19.73117552	29473.65763
2455	19.73020264	29467.38224
2456	19.7274877	29461.511
2457	19.72531718	29455.47011
2458	19.72379292	29450.62897
2459	19.72148762	29445.33128
2460	19.71898315	29439.60723
2461	19.71434008	29433.60935
2462	19.71314784	29431.11145
2463	19.71159914	29428.7384
2464	19.70820305	29422.29974
2465	19.70519605	29414.3227
2466	19.70059344	29410.40408
2467	19.69793147	29403.91731
2468	19.69640478	29401.37623
2469	19.69516909	29398.34911
2470	19.69353127	29394.17197
2471	19.69058336	29387.90593
2472	19.6897749	29385.02235
2473	19.68891085	29380.93566
2474	19.68391951	29374.90227
2475	19.68212727	29367.18686
2476	19.67793427	29361.11573
2477	19.67512116	29355.48818
2478	19.67326878	29349.44616
2479	19.67117825	29345.32734
2480	19.67025298	29343.17853
2481	19.66731539	29338.54795
2482	19.66472451	29333.66606
2483	19.66121365	29326.694
2484	19.65834332	29322.36776
2485	19.65769804	29319.86037
2486	19.65457812	29311.66363
2487	19.65108017	29308.59293
2488	19.64870439	29302.93219
2489	19.64548452	29299.13201
2490	19.64240838	29292.62436
2491	19.64060865	29289.19482
2492	19.63896147	29285.25763
2493	19.63621571	29278.28953
2494	19.6344537	29273.17981
2495	19.63181122	29263.84988
2496	19.63025743	29259.97208
2497	19.6260947	29253.84921
2498	19.62436855	29250.8741
2499	19.62142692	29245.96693
2500	19.61833151	29238.61225
2501	19.61545966	29231.83579
2502	19.61436242	29229.00132
2503	19.60987999	29221.70211
2504	19.60765465	29217.07615
2505	19.6035674	29212.61613
2506	19.60119499	29208.15761
2507	19.60040056	29203.00423
2508	19.59833954	29195.85395
2509	19.59437899	29190.5587
2510	19.59098523	29184.57142
2511	19.58844056	29173.97589
2512	19.58716214	29170.69285
2513	19.58571689	29166.64907
2514	19.58292809	29160.12661
2515	19.57927248	29154.82709
2516	19.57833508	29151.95029
2517	19.57658395	29144.48647
2518	19.57407185	29137.7516
2519	19.57154203	29131.67637
2520	19.56843136	29125.2742
2521	19.5661497	29121.30536
2522	19.56385784	29115.97849
2523	19.56201495	29111.49473
2524	19.56023225	29104.74165
2525	19.55674461	29099.18661
2526	19.5545847	29093.52549
2527	19.55307277	29086.82424
2528	19.55084979	29081.67566
2529	19.5488302	29076.06848
2530	19.54674117	29070.81084
2531	19.54546005	29064.40179
2532	19.54344393	29059.83632
2533	19.5416183	29053.5896
2534	19.54075215	29048.44099
2535	19.53694776	29042.91894
2536	19.53691524	29040.00162
2537	19.53345859	29035.54841
2538	19.53072868	29029.79924
2539	19.52741534	29024.28749
2540	19.52523007	29021.39175
2541	19.5226067	29015.66229
2542	19.52139237	29012.303
2543	19.51653252	29004.87992
2544	19.51206876	28999.85125
2545	19.51077659	28992.92039
2546	19.50554123	28988.02325
2547	19.50371252	28984.67386
2548	19.50134375	28978.17229
2549	19.49833966	28972.04451
2550	19.49558086	28964.66723
2551	19.49306655	28958.12415
2552	19.49045239	28952.06305
2553	19.48744735	28946.40221
2554	19.48027025	28939.00377
2555	19.47723259	28933.57189
2556	19.47183879	28925.07809
2557	19.47033571	28920.26417
2558	19.46501365	28915.90923
2559	19.46307879	28910.42447
2560	19.46037193	28906.70513
2561	19.45975951	28905.72146
2562	19.45616837	28898.8835
2563	19.45403744	28893.97502
2564	19.45250188	28890.52624
2565	19.45217006	28887.51918
2566	19.44966257	28881.08112
2567	19.44678527	28873.11294
2568	19.44505154	28868.31641
2569	19.44247092	28863.50521
2570	19.43972284	28855.98725
2571	19.43704558	28849.73771
2572	19.43588962	28844.32622
2573	19.43389929	28840.7668
2574	19.43372508	28839.89355
2575	19.43256584	28835.24721
2576	19.42985711	28829.03765
2577	19.42597543	28823.93862
2578	19.423046	28819.38153
2579	19.41974998	28814.18661
2580	19.4180341	28808.56614
2581	19.41469985	28800.74293
2582	19.41209951	28795.24017
2583	19.41064676	28793.03714
2584	19.40844511	28787.65927
2585	19.40778197	28785.51048
2586	19.40513974	28778.44819
2587	19.40277977	28770.87256
2588	19.40057559	28766.52662
2589	19.3973749	28760.06779
2590	19.39515165	28755.83417
2591	19.39250879	28750.35833
2592	19.39069241	28746.03862
2593	19.38813555	28741.28501
2594	19.38462465	28733.92592
2595	19.38274527	28729.33903
2596	19.37886565	28722.52508
2597	19.37618959	28717.47928
2598	19.37452882	28713.96472
2599	19.37125763	28710.23876
2600	19.3687365	28704.19313
2601	19.36795862	28699.47597
2602	19.36512625	28692.61985
2603	19.36226521	28687.31244
2604	19.35967797	28681.75518
2605	19.35794978	28678.1991
2606	19.35427153	28673.28522
2607	19.35154494	28667.72997
2608	19.34806404	28659.17784
2609	19.34402169	28651.93008
2610	19.34108762	28647.63318
2611	19.33621134	28642.73949
2612	19.33417947	28639.69366
2613	19.33291859	28637.02235
2614	19.32972475	28632.63039
2615	19.32401549	28626.33692
2616	19.3235767	28623.06095
2617	19.32048531	28615.96257
2618	19.31842786	28610.65958
2619	19.31495624	28603.69109
2620	19.31396501	28599.58406
2621	19.31336909	28597.70268
2622	19.31207397	28593.839
2623	19.30929628	28588.04201
2624	19.30798748	28583.36362
2625	19.30497668	28577.21232
2626	19.3024676	28571.86984
2627	19.30099436	28568.08355
2628	19.29785618	28563.21893
2629	19.29480995	28558.17847
2630	19.29184588	28551.32313
2631	19.28962486	28543.16924
2632	19.28779496	28537.15346
2633	19.28299284	28528.20736
2634	19.28143737	28520.95434
2635	19.27876145	28513.38549
2636	19.27590779	28509.25575
2637	19.27330133	28501.20374
2638	19.27041962	28494.53489
2639	19.26755635	28488.50313
2640	19.26347012	28481.46181
2641	19.2600921	28476.07286
2642	19.25616182	28469.54956
2643	19.25539599	28464.78052
2644	19.25328308	28457.81296
2645	19.25187852	28455.70261
2646	19.2506996	28451.82288
2647	19.24893355	28446.47637
2648	19.24571313	28441.24658
2649	19.24284338	28436.11088
2650	19.2384915	28428.82321
2651	19.23722604	28425.56698
2652	19.23349457	28417.82888
2653	19.23036272	28412.38427
2654	19.22706118	28406.41096
2655	19.22578573	28402.50592
2656	19.22224238	28397.12329
2657	19.2205649	28390.72174
2658	19.21707098	28385.04925
2659	19.21105857	28380.43677
2660	19.20698288	28373.49399
2661	19.20435678	28365.89159
2662	19.20268741	28359.77841
2663	19.19946759	28354.50607
2664	19.19899688	28352.32161
2665	19.19729786	28347.8786
2666	19.19695092	28342.82817
2667	19.19398356	28336.9459
2668	19.19332019	28334.65972
2669	19.19070937	28328.06346
2670	19.18688317	28322.44979
2671	19.18360223	28316.70288
2672	19.17898706	28309.66461
2673	19.17716127	28304.70749
2674	19.17550209	28302.20993
2675	19.17383701	28295.89641
2676	19.17130079	28290.39632
2677	19.16783726	28283.88243
2678	19.16494386	28278.91207
2679	19.16217347	28273.05889
2680	19.15952347	28267.93122
2681	19.15677499	28262.43418
2682	19.15526177	28256.06467
2683	19.15204386	28250.19482
2684	19.14888952	28244.76321
2685	19.14695509	28240.8908
2686	19.14446851	28238.03854
2687	19.14223128	28229.1082
2688	19.1411605	28224.73528
2689	19.13889717	28218.94687
2690	19.1365226	28213.23942
2691	19.13567486	28209.28255
2692	19.1351246	28208.37898
2693	19.13072807	28203.10501
2694	19.12857314	28197.13823
2695	19.12637841	28189.90898
2696	19.11881295	28183.4631
2697	19.11707613	28178.82901
2698	19.11553599	28175.40219
2699	19.11212697	28168.84877
2700	19.10985097	28163.54585
2701	19.1051505	28159.19698
2702	19.10411439	28156.9611
2703	19.10240698	28150.26417
2704	19.09917475	28143.68881
2705	19.0954431	28136.81657
2706	19.09419282	28134.68654
2707	19.09297985	28131.41344
2708	19.08988799	28125.18121
2709	19.08974262	28122.50167
2710	19.08655686	28115.14452
2711	19.0853734	28112.03622
2712	19.08169744	28107.64124
2713	19.07775954	28101.26155
2714	19.07574161	28097.33929
2715	19.07411131	28090.80893
2716	19.07196014	28085.66921
2717	19.07074293	28079.43991
2718	19.0693443	28075.29073
2719	19.06770848	28070.36185
2720	19.06408615	28065.35436
2721	19.06305686	28058.87176
2722	19.06254351	28057.93535
2723	19.05745759	28052.44904
2724	19.05356078	28047.28221
2725	19.05229824	28043.36012
2726	19.05016479	28036.2584
2727	19.04881136	28030.61918
2728	19.04596032	28023.19189
2729	19.04439414	28019.83003
2730	19.04117586	28014.02894
2731	19.04013627	28009.3533
2732	19.03790115	28005.22103
2733	19.03285114	27999.25234
2734	19.02974284	27992.1486
2735	19.02648469	27986.31305
2736	19.02425274	27982.5186
2737	19.02156484	27979.8578
2738	19.01786105	27974.37211
2739	19.01526774	27968.22458
2740	19.01185981	27962.0035
2741	19.00877923	27956.08615
2742	19.00536064	27950.64294
2743	19.00343508	27944.60803
2744	19.00100473	27939.27683
2745	18.99878197	27935.13661
2746	18.9955411	27928.96657
2747	18.99426749	27925.79308
2748	18.99125325	27920.94847
2749	18.98666542	27913.80125
2750	18.98644104	27911.00597
2751	18.9860579	27907.52974
2752	18.98389192	27901.10276
2753	18.9824665	27898.2101
2754	18.98002132	27892.51136
2755	18.97645477	27888.02481
2756	18.97352264	27882.87744
2757	18.96951549	27876.36429
2758	18.96631751	27868.54492
2759	18.96371907	27864.77747
2760	18.96085204	27858.82785
2761	18.95874239	27854.76938
2762	18.95517312	27848.67381
2763	18.95437345	27845.43064
2764	18.95120328	27841.23239
2765	18.94816535	27834.8954
2766	18.94615661	27829.67333
2767	18.94415687	27826.27578
2768	18.94249464	27822.05901
2769	18.94193636	27819.90932
2770	18.93959871	27816.17288
2771	18.9355466	27810.31783
2772	18.93192398	27804.83624
2773	18.93021042	27800.15973
2774	18.92763275	27793.91486
2775	18.92556283	27789.78477
2776	18.92188398	27782.73034
2777	18.92067434	27778.69984
2778	18.91815391	27775.55756
2779	18.91567091	27771.15525
2780	18.91283907	27766.63606
2781	18.90907592	27760.1263
2782	18.90679468	27754.54118
2783	18.90288075	27748.4568
2784	18.9014766	27743.6252
2785	18.89944111	27738.71818
2786	18.89656027	27734.23178
2787	18.89355124	27729.90383
2788	18.89123329	27724.08107
2789	18.88982352	27721.42492
2790	18.88714056	27717.38748
2791	18.88252279	27712.07112
2792	18.87935739	27705.77862
2793	18.87785701	27701.8648
2794	18.87578284	27695.26243
2795	18.87199806	27688.42943
2796	18.86877792	27683.40935
2797	18.86604008	27676.63722
2798	18.86461455	27672.13756
2799	18.86341296	27669.45538
2800	18.86264758	27667.10307
2801	18.86091099	27662.75174
2802	18.85923364	27660.17591
2803	18.85699139	27655.49283
2804	18.85485376	27650.61792
2805	18.85212599	27644.89513
2806	18.8484039	27639.62417
2807	18.84673966	27636.06331
2808	18.84269713	27630.21166
2809	18.84170055	27627.77302
2810	18.84051095	27623.27944
2811	18.83911674	27619.3174
2812	18.83713243	27613.93166
2813	18.83537413	27608.22031
2814	18.83398812	27605.606
2815	18.83181938	27600.4899
2816	18.8295811	27596.21099
2817	18.82788717	27590.75781
2818	18.82604456	27585.1827
2819	18.82363867	27580.12002
2820	18.82107322	27572.80098
2821	18.81736632	27569.66113
2822	18.81429495	27564.72985
2823	18.81185751	27559.65583
2824	18.80956399	27555.23928
2825	18.80555996	27549.69353
2826	18.80323094	27543.60994
2827	18.80105354	27540.12905
2828	18.8003561	27538.54576
2829	18.79906946	27533.36022
2830	18.79628671	27528.43148
2831	18.79332434	27523.06742
2832	18.79094522	27519.54455
2833	18.78837254	27514.37914
2834	18.78635015	27509.45063
2835	18.78533493	27506.99333
2836	18.78406325	27504.22479
2837	18.78293631	27502.44903
2838	18.78101811	27497.69597
2839	18.77713987	27491.18507
2840	18.77522596	27487.37955
2841	18.77370683	27484.17517
2842	18.77180874	27478.26702
2843	18.7695322	27474.56989
2844	18.76673461	27469.64027
2845	18.76476025	27464.42244
2846	18.76135983	27458.61812
2847	18.75864793	27452.03476
2848	18.75686634	27445.71852
2849	18.755197	27440.7308
2850	18.75333131	27435.40568
2851	18.75039054	27429.64841
2852	18.74884252	27426.30603
2853	18.74720969	27422.81897
2854	18.74489781	27418.54758
2855	18.74269016	27414.0279
2856	18.73822948	27408.8101
2857	18.73448268	27405.15014
2858	18.73071154	27400.27009
2859	18.72844701	27394.36589
2860	18.72586704	27388.48857
2861	18.72411197	27383.53583
2862	18.7229922	27376.82767
2863	18.7225522	27374.56055
