iter	Passed	Remaining
3222	60768	14649
3223	60786	14631
3224	60805	14612
3225	60822	14592
3226	60840	14573
3227	60857	14554
3228	60875	14535
3229	60890	14515
3230	60909	14496
3231	60927	14477
3232	60946	14458
3233	60962	14439
3234	60980	14420
3235	60997	14401
3236	61016	14382
3237	61033	14363
3238	61051	14343
3239	61070	14325
3240	61088	14306
3241	61106	14287
3242	61122	14267
3243	61140	14248
3244	61159	14229
3245	61179	14211
3246	61197	14192
3247	61216	14173
3248	61233	14153
3249	61250	14134
3250	61268	14115
3251	61287	14096
3252	61306	14078
3253	61324	14058
3254	61342	14040
3255	61362	14021
3256	61381	14002
3257	61398	13983
3258	61415	13963
3259	61433	13944
3260	61451	13926
3261	61470	13907
3262	61487	13887
3263	61506	13869
3264	61523	13849
3265	61541	13830
3266	61559	13811
3267	61578	13792
3268	61595	13773
3269	61614	13754
3270	61632	13735
3271	61649	13716
3272	61665	13697
3273	61684	13678
3274	61701	13659
3275	61720	13640
3276	61738	13621
3277	61755	13602
3278	61774	13583
3279	61794	13564
3280	61812	13545
3281	61835	13527
3282	61855	13509
3283	61872	13489
3284	61890	13470
3285	61908	13451
3286	61926	13432
3287	61943	13413
3288	61963	13395
3289	61981	13375
3290	61998	13356
3291	62016	13337
3292	62033	13318
3293	62054	13300
3294	62074	13281
3295	62095	13263
3296	62116	13244
3297	62139	13226
3298	62159	13208
3299	62187	13191
3300	62214	13174
3301	62243	13157
3302	62260	13138
3303	62280	13119
3304	62301	13101
3305	62320	13082
3306	62340	13063
3307	62360	13045
3308	62378	13026
3309	62398	13007
3310	62416	12988
3311	62436	12969
3312	62458	12951
3313	62478	12932
3314	62495	12913
3315	62512	12894
3316	62530	12875
3317	62547	12856
3318	62564	12837
3319	62582	12818
3320	62601	12799
3321	62618	12780
3322	62638	12761
3323	62656	12742
3324	62675	12723
3325	62695	12704
3326	62714	12686
3327	62733	12667
3328	62750	12648
3329	62768	12629
3330	62786	12610
3331	62805	12591
3332	62823	12572
3333	62841	12553
3334	62858	12533
3335	62875	12514
3336	62893	12495
3337	62909	12476
3338	62927	12457
3339	62945	12438
3340	62963	12419
3341	62980	12400
3342	62999	12381
3343	63017	12362
3344	63034	12343
3345	63052	12324
3346	63069	12304
3347	63090	12286
3348	63107	12267
3349	63125	12248
3350	63142	12229
3351	63158	12209
3352	63176	12190
3353	63194	12171
3354	63211	12152
3355	63229	12133
3356	63247	12114
3357	63264	12095
3358	63280	12075
3359	63301	12057
3360	63318	12038
3361	63336	12019
3362	63355	12000
3363	63372	11981
3364	63389	11962
3365	63409	11943
3366	63425	11923
3367	63443	11905
3368	63461	11886
3369	63479	11867
3370	63498	11848
3371	63516	11829
3372	63534	11810
3373	63555	11791
3374	63572	11772
3375	63589	11753
3376	63606	11734
3377	63623	11715
3378	63640	11696
3379	63657	11676
3380	63676	11657
3381	63692	11638
3382	63710	11619
3383	63728	11600
3384	63745	11581
3385	63764	11562
3386	63783	11543
3387	63802	11525
3388	63821	11506
3389	63838	11487
3390	63855	11468
3391	63872	11448
3392	63890	11429
3393	63908	11410
3394	63927	11392
3395	63945	11373
3396	63962	11354
3397	63981	11335
3398	63999	11316
3399	64014	11296
3400	64033	11277
3401	64050	11258
3402	64068	11239
3403	64087	11220
3404	64105	11202
3405	64124	11183
3406	64144	11164
3407	64161	11145
3408	64179	11126
3409	64197	11107
3410	64214	11088
3411	64232	11069
3412	64251	11050
3413	64273	11032
3414	64293	11013
3415	64311	10994
3416	64330	10975
3417	64350	10957
3418	64368	10938
3419	64386	10919
3420	64404	10900
3421	64423	10881
3422	64441	10862
3423	64460	10843
3424	64479	10824
3425	64496	10805
3426	64514	10786
3427	64533	10768
3428	64553	10749
3429	64572	10730
3430	64588	10711
3431	64608	10692
3432	64626	10673
3433	64644	10654
3434	64666	10636
3435	64686	10617
3436	64704	10598
3437	64726	10580
3438	64744	10561
3439	64761	10542
3440	64779	10523
3441	64796	10504
3442	64814	10485
3443	64834	10466
3444	64851	10447
3445	64868	10428
3446	64886	10409
3447	64903	10390
3448	64921	10371
3449	64939	10352
3450	64958	10333
3451	64976	10314
3452	64995	10296
3453	65014	10277
3454	65033	10258
3455	65051	10239
3456	65069	10220
3457	65089	10201
3458	65105	10182
3459	65123	10163
3460	65140	10144
3461	65159	10125
3462	65175	10106
3463	65193	10087
3464	65211	10068
3465	65227	10049
3466	65244	10030
3467	65263	10011
3468	65280	9992
3469	65297	9973
3470	65315	9954
3471	65333	9935
3472	65349	9916
3473	65367	9897
3474	65385	9878
3475	65404	9859
3476	65423	9840
3477	65442	9822
3478	65461	9803
3479	65479	9784
3480	65499	9765
3481	65518	9746
3482	65534	9727
3483	65551	9708
3484	65568	9689
3485	65584	9670
3486	65602	9651
3487	65618	9632
3488	65635	9613
3489	65652	9593
3490	65670	9574
3491	65688	9556
3492	65706	9537
3493	65724	9518
3494	65744	9499
3495	65759	9480
3496	65775	9461
3497	65792	9441
3498	65811	9423
3499	65829	9404
3500	65846	9385
3501	65862	9366
3502	65883	9347
3503	65903	9328
3504	65920	9309
3505	65936	9290
3506	65953	9271
3507	65972	9252
3508	65990	9233
3509	66008	9214
3510	66026	9195
3511	66044	9176
3512	66063	9158
3513	66082	9139
3514	66100	9120
3515	66125	9102
3516	66145	9083
3517	66163	9065
3518	66182	9046
3519	66200	9027
3520	66216	9008
3521	66233	8989
3522	66251	8970
3523	66267	8951
3524	66286	8932
3525	66305	8913
3526	66322	8894
3527	66341	8875
3528	66359	8856
3529	66376	8837
3530	66394	8818
3531	66414	8800
3532	66434	8781
3533	66450	8762
3534	66468	8743
3535	66487	8724
3536	66504	8705
3537	66524	8686
3538	66541	8667
3539	66560	8649
3540	66578	8630
3541	66596	8611
3542	66614	8592
3543	66632	8573
3544	66648	8554
3545	66667	8535
3546	66685	8516
3547	66703	8497
3548	66721	8478
3549	66739	8459
3550	66758	8441
3551	66775	8422
3552	66793	8403
3553	66809	8384
3554	66827	8365
3555	66845	8346
3556	66863	8327
3557	66881	8308
3558	66898	8289
3559	66915	8270
3560	66934	8251
3561	66951	8232
3562	66967	8213
3563	66986	8194
3564	67004	8175
3565	67022	8156
3566	67040	8138
3567	67058	8119
3568	67077	8100
3569	67096	8081
3570	67115	8062
3571	67133	8043
3572	67150	8024
3573	67169	8006
3574	67187	7987
3575	67204	7968
3576	67222	7949
3577	67239	7930
3578	67256	7911
3579	67275	7892
3580	67294	7873
3581	67312	7854
3582	67329	7835
3583	67345	7816
3584	67363	7798
3585	67382	7779
3586	67399	7760
3587	67417	7741
3588	67434	7722
3589	67453	7703
3590	67471	7684
3591	67489	7665
3592	67507	7646
3593	67528	7628
3594	67546	7609
3595	67560	7590
3596	67575	7571
3597	67594	7552
3598	67612	7533
3599	67631	7514
3600	67648	7495
3601	67666	7476
3602	67685	7458
3603	67703	7439
3604	67722	7420
3605	67741	7401
3606	67758	7382
3607	67774	7363
3608	67789	7344
3609	67807	7325
3610	67824	7306
3611	67843	7287
3612	67863	7269
3613	67881	7250
3614	67903	7231
3615	67920	7212
3616	67940	7194
3617	67957	7175
3618	67974	7156
3619	67991	7137
3620	68009	7118
3621	68027	7099
3622	68047	7080
3623	68064	7061
3624	68082	7043
3625	68102	7024
3626	68120	7005
3627	68138	6986
3628	68158	6968
3629	68177	6949
3630	68196	6930
3631	68217	6911
3632	68237	6893
3633	68254	6874
3634	68272	6855
3635	68290	6836
3636	68308	6817
3637	68325	6798
3638	68344	6779
3639	68362	6761
3640	68381	6742
3641	68400	6723
3642	68418	6704
3643	68436	6685
3644	68454	6667
3645	68472	6648
3646	68488	6629
3647	68505	6610
3648	68524	6591
3649	68541	6572
3650	68560	6553
3651	68577	6534
3652	68597	6516
3653	68616	6497
3654	68634	6478
3655	68652	6459
3656	68670	6440
3657	68689	6421
3658	68707	6403
3659	68725	6384
3660	68744	6365
3661	68761	6346
3662	68778	6327
3663	68799	6309
3664	68819	6290
3665	68836	6271
3666	68855	6252
3667	68874	6234
3668	68891	6215
3669	68908	6196
3670	68926	6177
3671	68949	6158
3672	68965	6139
3673	68983	6120
3674	69001	6102
3675	69019	6083
3676	69040	6064
3677	69056	6045
3678	69076	6027
3679	69095	6008
3680	69112	5989
3681	69131	5970
3682	69151	5951
3683	69171	5933
3684	69187	5914
3685	69205	5895
3686	69223	5876
3687	69241	5857
3688	69258	5838
3689	69274	5819
3690	69291	5800
3691	69309	5782
3692	69328	5763
3693	69345	5744
3694	69362	5725
3695	69381	5706
3696	69399	5687
3697	69415	5668
3698	69433	5650
3699	69450	5631
3700	69469	5612
3701	69488	5593
3702	69507	5574
3703	69524	5555
3704	69543	5537
3705	69559	5518
3706	69578	5499
3707	69595	5480
3708	69612	5461
3709	69630	5442
3710	69649	5424
3711	69667	5405
3712	69689	5386
3713	69711	5368
3714	69728	5349
3715	69748	5330
3716	69766	5311
3717	69784	5292
3718	69802	5274
3719	69820	5255
3720	69839	5236
3721	69857	5217
3722	69874	5198
3723	69892	5179
3724	69909	5161
3725	69928	5142
3726	69946	5123
3727	69965	5104
3728	69984	5085
3729	70001	5067
3730	70019	5048
3731	70037	5029
3732	70055	5010
3733	70073	4991
3734	70091	4973
3735	70109	4954
3736	70127	4935
3737	70145	4916
3738	70163	4897
3739	70182	4879
3740	70201	4860
3741	70220	4841
3742	70239	4822
3743	70257	4803
3744	70274	4785
3745	70294	4766
3746	70311	4747
3747	70328	4728
3748	70343	4709
3749	70367	4691
3750	70385	4672
3751	70401	4653
3752	70418	4634
3753	70436	4615
3754	70454	4596
3755	70472	4578
3756	70487	4559
3757	70505	4540
3758	70523	4521
3759	70540	4502
3760	70556	4483
3761	70573	4464
3762	70591	4445
3763	70607	4427
3764	70626	4408
3765	70644	4389
3766	70662	4370
3767	70678	4351
3768	70696	4332
3769	70713	4314
3770	70732	4295
3771	70749	4276
3772	70767	4257
3773	70785	4238
3774	70803	4220
3775	70820	4201
3776	70837	4182
3777	70856	4163
3778	70873	4144
3779	70892	4126
3780	70911	4107
3781	70930	4088
3782	70950	4069
3783	70966	4050
3784	70984	4032
3785	71002	4013
3786	71021	3994
3787	71041	3975
3788	71058	3957
3789	71076	3938
3790	71093	3919
3791	71110	3900
3792	71130	3881
3793	71148	3863
3794	71165	3844
3795	71183	3825
3796	71202	3806
3797	71221	3787
3798	71240	3769
3799	71256	3750
3800	71272	3731
3801	71290	3712
3802	71308	3693
3803	71326	3675
3804	71345	3656
3805	71364	3637
3806	71382	3618
3807	71402	3600
3808	71418	3581
3809	71438	3562
3810	71456	3543
3811	71473	3524
3812	71493	3506
3813	71513	3487
3814	71533	3468
3815	71552	3450
3816	71571	3431
3817	71587	3412
3818	71605	3393
3819	71623	3374
3820	71641	3356
3821	71658	3337
3822	71677	3318
3823	71695	3299
3824	71712	3280
3825	71730	3262
3826	71747	3243
3827	71769	3224
3828	71786	3205
3829	71803	3187
3830	71822	3168
3831	71842	3149
3832	71861	3130
3833	71877	3112
3834	71896	3093
3835	71914	3074
3836	71932	3055
3837	71951	3037
3838	71970	3018
3839	71991	2999
3840	72011	2980
3841	72029	2962
3842	72047	2943
3843	72063	2924
3844	72082	2905
3845	72102	2887
3846	72118	2868
3847	72137	2849
3848	72156	2830
3849	72175	2812
3850	72194	2793
3851	72214	2774
3852	72233	2755
3853	72252	2737
3854	72270	2718
3855	72290	2699
3856	72306	2680
3857	72324	2662
3858	72342	2643
3859	72360	2624
3860	72377	2605
3861	72397	2586
3862	72417	2568
3863	72436	2549
3864	72454	2530
3865	72473	2512
3866	72490	2493
3867	72510	2474
3868	72530	2455
3869	72549	2437
3870	72566	2418
3871	72585	2399
3872	72636	2381
3873	72674	2363
3874	72700	2345
3875	72720	2326
3876	72743	2307
3877	72770	2289
3878	72792	2270
3879	72812	2251
3880	72829	2233
3881	72846	2214
3882	72864	2195
3883	72885	2176
3884	72902	2157
3885	72920	2139
3886	72940	2120
3887	72957	2101
3888	72976	2082
3889	72995	2064
3890	73012	2045
3891	73031	2026
3892	73053	2007
3893	73071	1989
3894	73090	1970
3895	73114	1951
3896	73137	1933
3897	73160	1914
3898	73181	1895
3899	73201	1876
3900	73223	1858
3901	73244	1839
3902	73274	1821
3903	73296	1802
3904	73316	1783
3905	73340	1764
3906	73360	1746
3907	73381	1727
3908	73401	1708
3909	73421	1690
3910	73443	1671
3911	73460	1652
3912	73482	1633
3913	73501	1615
3914	73519	1596
3915	73537	1577
3916	73555	1558
3917	73575	1539
3918	73594	1521
3919	73615	1502
3920	73635	1483
3921	73655	1464
3922	73677	1446
3923	73698	1427
3924	73720	1408
3925	73741	1389
3926	73762	1371
3927	73781	1352
3928	73801	1333
3929	73822	1314
3930	73843	1296
3931	73864	1277
3932	73883	1258
3933	73901	1239
3934	73922	1221
3935	73940	1202
3936	73962	1183
3937	73983	1164
3938	74001	1146
3939	74021	1127
3940	74041	1108
3941	74059	1089
3942	74077	1070
3943	74097	1052
3944	74117	1033
3945	74139	1014
3946	74161	995
3947	74177	977
3948	74196	958
3949	74214	939
3950	74231	920
3951	74249	901
3952	74267	883
3953	74285	864
3954	74304	845
3955	74325	826
3956	74344	807
3957	74363	789
3958	74378	770
3959	74395	751
3960	74413	732
3961	74433	713
3962	74452	695
3963	74470	676
3964	74488	657
3965	74507	638
3966	74524	619
3967	74542	601
3968	74561	582
3969	74579	563
3970	74597	544
3971	74614	525
3972	74634	507
3973	74651	488
3974	74670	469
3975	74688	450
3976	74707	432
3977	74724	413
3978	74744	394
3979	74762	375
3980	74781	356
3981	74799	338
3982	74819	319
3983	74842	300
3984	74862	281
3985	74880	263
3986	74899	244
3987	74918	225
3988	74938	206
3989	74957	187
3990	74975	169
3991	74992	150
3992	75010	131
3993	75028	112
3994	75046	93
3995	75065	75
3996	75084	56
3997	75102	37
3998	75121	18
3999	75141	0
